id,bim360_account_id,name,trade,category,address_line1,address_line2,city,state_or_province,postal_code,country,phone,website_url,description,erp_id,tax_id,status,created_at,project_size,user_size,custom_properties
9c4a4552-f57a-4120-8ce8-eece4be7a09a,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Institutional Resources, LLC",,,,,,,,US,,,,,,,2023-06-28 14:39:06.012372,,,
5a156d52-64cb-433a-a7db-82fda3e936af,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Bermello Ajamil & Partners, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:06.346927,,,
1144b657-1734-47d1-85c5-fdf0a0110119,956c9a49-bc6e-4459-b873-d9ecea0600cb,"RCI Builders, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.145687,,,
07b32aa1-667d-4ace-ad58-87ec6d0c8101,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Hughes Commercial Properties, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:05.813115,,,
87d7080f-a462-46e9-8d33-9905fd71b76c,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Raker Construction Company, LLC",,,,,,,,US,,,,,,,2023-06-28 14:39:06.128608,,,
2123fa50-96a5-4ee2-abd0-ffb9910dabbd,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Brennan Architects, LLC",,,,,,,,US,,,,,,,2023-06-28 14:39:05.888433,,,
f1c63c29-14ae-40b5-8754-793a7085e6fd,956c9a49-bc6e-4459-b873-d9ecea0600cb,Ellinwood-Machado Consulting Engineers,,,,,,,,US,,,,,,,2023-06-28 14:39:06.219747,,,
ac2c64fc-0de1-41b3-b879-b7ad568bca16,956c9a49-bc6e-4459-b873-d9ecea0600cb,I. L. Long Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:05.951105,,,
0f142a0b-5de2-403a-bc72-0ff0fc0aaffc,956c9a49-bc6e-4459-b873-d9ecea0600cb,L.F. Jennings Company,,,,,,,,US,,,,,,,2023-06-28 14:39:05.911626,1,0,
d4571e85-02fb-4881-952a-f40ccf2d4760,956c9a49-bc6e-4459-b873-d9ecea0600cb,Northwood Ravin,,,,,,,,US,,,,,,,2023-06-28 14:39:06.295852,,,
eac943e6-630e-4108-b248-f824f86f72e7,956c9a49-bc6e-4459-b873-d9ecea0600cb,Barnhill Contracting Company,,,,,,,,US,,,,,,,2023-06-28 14:39:05.994755,,,
b965f2a2-db40-482e-8418-d7ceef79e3da,956c9a49-bc6e-4459-b873-d9ecea0600cb,"ESA South, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:06.970412,,,
8caf51d2-ba7b-4ad8-b8da-754cac69c237,956c9a49-bc6e-4459-b873-d9ecea0600cb,DHW Architects,,,,,,,,US,,,,,,,2023-06-28 14:39:06.025742,,,
0fa46c3f-86dd-4a30-a5e9-54e46ac009ed,956c9a49-bc6e-4459-b873-d9ecea0600cb,Kettler,,,,,,,,US,,,,,,,2023-06-28 14:39:06.351001,,,
07ea45cd-4ab5-4541-8b84-9bd99a5518bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Marshall Clarke Architects, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:06.377694,,,
2e38f9ad-25dc-4492-859f-c4db3572665a,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Clary Architects, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:06.807185,,,
2b1d8ccf-cf55-4a17-92ec-cc93e665be2c,956c9a49-bc6e-4459-b873-d9ecea0600cb,United Therapeutics Corporation,,,,,,,,US,,,,,,,2023-06-28 14:39:06.403038,,,
53e6df1a-fec2-4e52-8e2a-27e2077af6a0,956c9a49-bc6e-4459-b873-d9ecea0600cb,LeChase Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:06.534772,,,
194b8adb-8976-4451-8233-13f5921dd195,956c9a49-bc6e-4459-b873-d9ecea0600cb,Clark Patterson Associates,,,,,,,,US,,,,,,,2023-06-28 14:39:07.102121,,,
d44c2c13-00bc-4d69-9a0f-29ee0adce478,956c9a49-bc6e-4459-b873-d9ecea0600cb,Timu Group,,,,,,,,US,,,,,,,2023-06-28 14:39:06.638005,,,
5bd3d566-579a-43c5-b010-295fc512d212,956c9a49-bc6e-4459-b873-d9ecea0600cb,Raby Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:06.648434,,,
f82b8d35-cf92-4d75-b962-8a6010dca186,956c9a49-bc6e-4459-b873-d9ecea0600cb,DG Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:06.90455,,,
81bc055b-1344-4d50-8d8f-aadeaae8ed40,956c9a49-bc6e-4459-b873-d9ecea0600cb,MARTA,,,,,,,,US,,,,,,,2023-06-28 14:39:06.925775,,,
ff9a4009-2610-4f97-b4f7-514be80fc49c,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Able Constructors, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.565205,,,
16e43624-f9e1-422a-ad2f-d404f2cd048a,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Embrey Partners, Ltd.",,,,,,,,US,,,,,,,2023-06-28 14:39:06.945434,,,
f43f202a-63b0-420a-bf53-40a0fa530a49,956c9a49-bc6e-4459-b873-d9ecea0600cb,Life Time Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:07.649057,,,
93c70c34-0b3f-4ebe-b9b6-f5cdfecaa201,956c9a49-bc6e-4459-b873-d9ecea0600cb,Doster Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:07.05299,,,
d3d42879-68d8-4b75-94d1-6d720d94e426,956c9a49-bc6e-4459-b873-d9ecea0600cb,LeChase,,,,,,,,US,,,,,,,2023-06-28 14:39:07.364149,,,
998e55ea-50bb-4412-92fb-dd7fe8fe621e,956c9a49-bc6e-4459-b873-d9ecea0600cb,Carter Concrete Structures,,,,,,,,US,,,,,,,2023-06-28 14:39:07.669992,,,
e8feabcf-b0cb-4897-b596-4fe2ae0bc086,956c9a49-bc6e-4459-b873-d9ecea0600cb,Brightline,,,,,,,,US,,,,,,,2023-06-28 14:39:07.092199,,,
33785ca3-82ae-40af-8b5d-79fd641bd542,956c9a49-bc6e-4459-b873-d9ecea0600cb,Southernland Company,,,,,,,,US,,,,,,,2023-06-28 14:39:07.12008,,,
f47be66f-3f6a-4ff5-8052-88ec4d17d838,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Linkous Construction Company, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.411512,,,
5deed901-f23a-4839-bb74-43530bcd3728,956c9a49-bc6e-4459-b873-d9ecea0600cb,Middle Tennessee State University,,,,,,,,US,,,,,,,2023-06-28 14:39:07.442381,,,
c46c679a-3b1b-42a3-aaac-90da88dd6885,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Burns & Roe Enterprises, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.413978,,,
a8f275d8-4d48-443e-b2e3-7f29a4fba1be,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Stabridg Construction Company, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.438983,,,
6e022891-2fac-4536-82cc-e446f59300b9,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Structure Tone, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.986816,,,
bf22cf6a-1afc-4120-8b3c-e7c8b1a5c2ed,956c9a49-bc6e-4459-b873-d9ecea0600cb,Adolfson & Peterson Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:08.616191,,,
d2ab2172-5f94-42b7-a341-d815cfcb5ee3,956c9a49-bc6e-4459-b873-d9ecea0600cb,HED Design,,,,,,,,US,,,,,,,2023-06-28 14:39:08.904161,,,
141ea648-e848-40e9-8435-0a29789f7dd6,956c9a49-bc6e-4459-b873-d9ecea0600cb,EnviroStruct LLC,,,,,,,,US,,,,,,,2023-06-28 14:39:07.4574,,,
c8a94ced-540a-406e-9630-9db7e7afcd0c,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Burleson Construction Company, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.537625,,,
f626d49a-a091-4d5f-922f-6dedef0acf3a,956c9a49-bc6e-4459-b873-d9ecea0600cb,Hanscom Means,,,,,,,,US,,,,,,,2023-06-28 14:39:07.628234,,,
c135cd91-9398-4aa4-8924-33b9d520ef68,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Nova Chemicals, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.890919,,,
5250da9c-2b36-4fac-8aff-6f4fed99efe5,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Brockwell Associates, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:08.178618,,,
453c5cfb-bf4f-470a-a1b2-4427c480448b,956c9a49-bc6e-4459-b873-d9ecea0600cb,Clayton Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:08.513806,,,
db05824b-151f-4648-8452-b68a7de113ce,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Haris Engineering, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:08.784953,,,
5062abbd-6c40-4b20-b85b-59fc5194c97b,956c9a49-bc6e-4459-b873-d9ecea0600cb,Fountain Residential Partners,,,,,,,,US,,,,,,,2023-06-28 14:39:09.067479,,,
1e46fca7-ae09-46e5-b103-6fbca77146e5,956c9a49-bc6e-4459-b873-d9ecea0600cb,"AC&S Engineering & Surveying, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:07.83321,,,
cc8150cf-3681-493d-8f7b-1721e4c228e1,956c9a49-bc6e-4459-b873-d9ecea0600cb,Polleo Group,,,,,,,,US,,,,,,,2023-06-28 14:39:07.934913,,,
d925bd32-e510-47ac-a9c9-d35702164286,956c9a49-bc6e-4459-b873-d9ecea0600cb,"McCrory Construction Company, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:09.0732,,,
f8af2b02-d3fc-44cc-a405-b3d042b74dc8,956c9a49-bc6e-4459-b873-d9ecea0600cb,Peter Brown Construction Solutions,,,,,,,,US,,,,,,,2023-06-28 14:39:07.972739,,,
6726849f-03aa-48c9-958b-d64d5e033094,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Hunt Construction Group, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:08.865604,,,
e552f443-d9ea-42a8-9156-1a30b12d9797,956c9a49-bc6e-4459-b873-d9ecea0600cb,Wood Partners,,,,,,,,US,,,,,,,2023-06-28 14:39:08.894889,,,
d4a2a6a4-c6e8-4ce0-8b8d-f48288514911,956c9a49-bc6e-4459-b873-d9ecea0600cb,Yates Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:07.989782,,,
9f3aff65-84a5-422f-9507-798847ab5c67,956c9a49-bc6e-4459-b873-d9ecea0600cb,Scorpio,,,,,,,,US,,,,,,,2023-06-28 14:39:08.020171,,,
5b2c9ca8-c083-4dc7-b81f-d12080ebb391,956c9a49-bc6e-4459-b873-d9ecea0600cb,Cedar Realty Trust,,,,,,,,US,,,,,,,2023-06-28 14:41:13.120116,,,
f0fb71a3-1b53-4781-ac9e-190eea35218f,956c9a49-bc6e-4459-b873-d9ecea0600cb,Zimmer Development Company,,,,,,,,US,,,,,,,2023-06-28 14:41:13.477902,,,
b325ed79-0686-4fb3-9ab4-e5b4abcaf586,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Computerized Engineering, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:08.060911,,,
5e75441f-d9af-45fe-98a6-67ca8b4a39a2,956c9a49-bc6e-4459-b873-d9ecea0600cb,"H+M Company, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:41:13.860916,,,
fe5d169d-1adb-4ae1-a295-7a86cc137b7e,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Strata Inglett United, LLC",,,,,,,,US,,,,,,,2023-06-28 14:41:14.271249,,,
f61d57ad-5b16-4541-a77a-37c318ad6545,956c9a49-bc6e-4459-b873-d9ecea0600cb,Scherer Construction,,,,,,,,US,,,,,,,2023-06-28 14:41:14.631285,,,
185f3fc2-bf47-4137-903d-e7deac681235,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Michael M. Simpson & Associates, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:41:15.376882,,,
f8a4f7b6-b82d-4d4b-9621-903810e67ae5,956c9a49-bc6e-4459-b873-d9ecea0600cb,Forrest Daniell & Associates,,,,,,,,US,,,,,,,2023-06-28 14:41:16.753853,,,
86bb2307-4ee9-4c0e-8da3-af45eb147ac8,956c9a49-bc6e-4459-b873-d9ecea0600cb,Inland Atlantic Development,,,,,,,,US,,,,,,,2023-06-28 14:41:17.917984,,,
a713e6aa-02cb-4cc5-9d1a-81a2daf8e9e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,Dycos Staffing,,,,,,,,US,,,,,,,2023-06-28 14:39:08.099638,,,
7d5f4f9c-f70d-40b2-92b1-4fa49c0ee5c9,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Barstow Trucking, LLC",,,,,,,,US,,,,,,,2023-06-28 14:41:18.626822,,,
1639d32d-c33b-42f1-8e62-2e8776454d7a,956c9a49-bc6e-4459-b873-d9ecea0600cb,Group VI Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:08.428374,,,
9dec0c09-cf91-44f1-893f-863eba0f8dd3,956c9a49-bc6e-4459-b873-d9ecea0600cb,Cagley & Associates,,,,,,,,US,,,,,,,2023-06-28 14:39:08.14359,,,
e2041c50-d85b-4fde-afea-b5fd5f8ce07b,956c9a49-bc6e-4459-b873-d9ecea0600cb,Union County Public Schools,,,,,,,,US,,,,,,,2023-06-28 14:39:08.71426,,,
696b6656-ac1d-424f-bdc7-6588ee67fc45,956c9a49-bc6e-4459-b873-d9ecea0600cb,Stark Solutions,,,,,,,,US,,,,,,,2023-06-28 14:39:08.992079,,,
47a1444b-5eb1-4457-86a7-4a9fe5ac439e,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Rule, Joy, Trammell & Rubio, LLC",,,,,,,,US,,,,,,,2023-06-28 14:41:19.123553,,,
917efa8d-648f-4672-b0df-94d509f32c97,956c9a49-bc6e-4459-b873-d9ecea0600cb,VP Engineering,,,,,,,,US,,,,,,,2023-06-28 14:41:20.128742,,,
69e972ce-989e-4ff2-ba24-1f56a23718c9,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Justice Design Studio, PC",,,,,,,,US,,,,,,,2023-06-28 14:41:21.173652,,,
cae4feac-3b3f-4686-b11a-30d33e2c8229,956c9a49-bc6e-4459-b873-d9ecea0600cb,Branch Builds,,,,,,,,US,,,,,,,2023-06-28 14:39:08.273535,,,
bc1532cb-7b08-40b3-8889-9643bdc84864,956c9a49-bc6e-4459-b873-d9ecea0600cb,Chesapeake Contracting Group,,,,,,,,US,,,,,,,2023-06-28 14:39:08.612386,,,
201075d9-f743-4430-a2d5-322ef38a1e51,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Cunningham, Forehand, Matthews & Moore, Architects, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:08.90061,,,
9dda06de-e517-435b-b1f3-34060d065383,956c9a49-bc6e-4459-b873-d9ecea0600cb,Beery Rio Architects,,,,,,,,US,,,,,,,2023-06-28 14:39:09.217241,,,
c69d2392-3773-4e02-b309-41ce3a4e3a9d,956c9a49-bc6e-4459-b873-d9ecea0600cb,"T. D. Farrell Construction, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:08.534506,,,
c21a55d7-e506-4082-883e-d0c43ccd579b,956c9a49-bc6e-4459-b873-d9ecea0600cb,Intregrity Structural Corp.,,,,,,,,US,,,,,,,2023-06-28 14:39:09.458144,,,
ca143e10-b4b6-4e31-8827-c4611702a8eb,956c9a49-bc6e-4459-b873-d9ecea0600cb,Lincoln Harris Property,,,,,,,,US,,,,,,,2023-06-28 14:39:09.506128,,,
317dd14c-7da1-4c68-89d1-704394312df8,956c9a49-bc6e-4459-b873-d9ecea0600cb,United American Realty,,,,,,,,US,,,,,,,2023-06-28 14:39:10.496942,,,
933e52ab-3a6c-46a2-a578-7740a3978a22,956c9a49-bc6e-4459-b873-d9ecea0600cb,Morette Company,,,,,,,,US,,,,,,,2023-06-28 14:39:10.821171,,,
39dcee99-d96e-4184-b853-ff5d2ec73110,956c9a49-bc6e-4459-b873-d9ecea0600cb,Thrash Commercial Contractors,,,,,,,,US,,,,,,,2023-06-28 14:39:08.68371,,,
f7eaa851-27cc-459e-a188-7aee60738fad,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Jumper, Carter & Sease Architects, P.A.",,,,,,,,US,,,,,,,2023-06-28 14:39:09.243771,,,
4fba22d7-1a23-4864-9910-42947e439faf,956c9a49-bc6e-4459-b873-d9ecea0600cb,John W. Spratlin & Son,,,,,,,,US,,,,,,,2023-06-28 14:39:09.528191,,,
4406c209-0e71-48b2-b930-1cc87067aad9,956c9a49-bc6e-4459-b873-d9ecea0600cb,JM Cope Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:09.270038,,,
44c4a607-e637-483b-9f1d-4d0dc8a261f3,956c9a49-bc6e-4459-b873-d9ecea0600cb,George Mason University,,,,,,,,US,,,,,,,2023-06-28 14:39:09.889563,,,
6e7191c5-fcd0-4e9b-a3c9-26a9b3bba0b7,956c9a49-bc6e-4459-b873-d9ecea0600cb,CMB Commercial Designers,,,,,,,,US,,,,,,,2023-06-28 14:39:09.283353,,,
48f90d39-0667-4df7-8e20-069c690f4691,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Clear Architectural Design, LLC",,,,,,,,US,,,,,,,2023-06-28 14:39:09.343576,,,
80c9335e-660b-46ef-877b-b9c143ff6cf0,956c9a49-bc6e-4459-b873-d9ecea0600cb,The Velocity Companies,,,,,,,,US,,,,,,,2023-06-28 14:41:21.666558,,,
8115d839-bcc2-498c-8dd8-2b7dc8134660,956c9a49-bc6e-4459-b873-d9ecea0600cb,Mind's Eye,,,,,,,,US,,,,,,,2023-06-28 14:41:26.738702,,,
c9d32216-e693-459f-9bba-6073889a36fb,956c9a49-bc6e-4459-b873-d9ecea0600cb,Central Parking System,,,,,,,,US,,,,,,,2023-06-28 14:39:09.351957,,,
3ff297b4-316c-4dd2-9c6b-e159c6b48787,956c9a49-bc6e-4459-b873-d9ecea0600cb,Kiewit Southern Company,,,,,,,,US,,,,,,,2023-06-28 14:39:09.622175,,,
2d019840-2018-44b2-b5b2-9f179138858a,956c9a49-bc6e-4459-b873-d9ecea0600cb,Trimar Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:10.19201,,,
765750ed-90f0-4ed4-9767-35ac9532fc0d,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Tri-State Erectors, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:09.47509,,,
131389dd-1b47-4461-a43b-7b9a6ae103fe,956c9a49-bc6e-4459-b873-d9ecea0600cb,Kevin Price General Contractors,,,,,,,,US,,,,,,,2023-06-28 14:39:09.773033,,,
aab1871f-a96c-4914-8b1d-ded61e52236b,956c9a49-bc6e-4459-b873-d9ecea0600cb,Mosaic Engineering and Consulting,,,,,,,,US,,,,,,,2023-06-28 14:41:27.769343,,,
725fb789-a3a4-4624-b558-234340bdcbaa,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Facilities Engineering Associates, PC",,,,,,,,US,,,,,,,2023-06-28 14:41:28.168439,,,
63a99409-a842-4dee-84e6-b614e6506947,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Kevin Campbell Trucking, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:09.530251,,,
89fc06ce-191a-42f3-8c85-ba199e2260c5,956c9a49-bc6e-4459-b873-d9ecea0600cb,Independent/Retired,,,,,,,,US,,,,,,,2023-06-28 14:39:09.569724,,,
ccba75d2-5422-4a3a-8580-01ec323369cb,956c9a49-bc6e-4459-b873-d9ecea0600cb,"S&ME, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:09.777329,,,
a6b8edbc-6b2d-4815-9441-de4ff7002feb,956c9a49-bc6e-4459-b873-d9ecea0600cb,TMI General Contractors,,,,,,,,US,,,,,,,2023-06-28 14:41:28.5152,,,
eb0fd6ad-f97f-4221-9976-d5cd963ce2ac,956c9a49-bc6e-4459-b873-d9ecea0600cb,Wells Fargo,,,,,,,,US,,,,,,,2023-06-28 14:41:28.892576,,,
bd159297-cc3f-493b-bdb7-cc9305ea7819,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Burnette Architecture & Planning, PA",,,,,,,,US,,,,,,,2023-06-28 14:39:09.844603,,,
99e607ad-f43f-4aab-b3ca-2a5314fb24d4,956c9a49-bc6e-4459-b873-d9ecea0600cb,Adams Robinson Enterprises,,,,,,,,US,,,,,,,2023-06-28 14:41:29.462609,,,
a0f34692-b684-45b2-bbe9-fd23e47e6e43,956c9a49-bc6e-4459-b873-d9ecea0600cb,Bechtel Corporation,,,,,,,,US,,,,,,,2023-06-28 14:39:09.959123,,,
6eb7f987-3ef0-4cc9-80e9-cbba59a20f9b,956c9a49-bc6e-4459-b873-d9ecea0600cb,McKenzie Construction,,,,,,,,US,,,,,,,2023-06-28 14:41:29.788529,,,
99f3deea-573b-4c92-b747-566b13ab5f6c,956c9a49-bc6e-4459-b873-d9ecea0600cb,JMP Holdings/M&M Realty Partners,,,,,,,,US,,,,,,,2023-06-28 14:39:10.028315,,,
50a1f72d-e88f-482e-9595-c3c3adcf14b5,956c9a49-bc6e-4459-b873-d9ecea0600cb,Superior Walls,,,,,,,,US,,,,,,,2023-06-28 14:39:10.311871,,,
2194e4b4-c505-4d87-ac7d-fc23d5c369ac,956c9a49-bc6e-4459-b873-d9ecea0600cb,Sanford Contractors,,,,,,,,US,,,,,,,2023-06-28 14:41:30.460975,,,
7a675d55-5dac-4077-bc74-07082f10632a,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Stevens & Wilkinson Stang & Newdow, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:10.095711,,,
43a0f1d6-6128-4f92-9e87-231cfcd3723a,956c9a49-bc6e-4459-b873-d9ecea0600cb,BEI Structural Engineers,,,,,,,,US,,,,,,,2023-06-28 14:41:30.811262,,,
17e8b2b1-9f8e-4b6c-b5d5-956c8e727dcf,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Tribute Construction, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:41:32.749538,,,
e9ff108a-d7ec-41dc-baee-d7f530b7bff6,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Fly & Form, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:41:33.2704,,,
eb5ca73d-821d-42c2-8431-25a96b3845a2,956c9a49-bc6e-4459-b873-d9ecea0600cb,Inman Construction Corp.,,,,,,,,US,,,,,,,2023-06-28 14:41:34.305035,,,
445f1909-40a2-423e-b910-8a6980f4a423,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Chance Partners, LLC",,,,,,,,US,,,,,,,2023-06-28 14:41:34.684986,,,
16b63d8f-707b-437a-a74d-1f90e0775789,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Southland Constructors, LLC",,,,,,,,US,,,,,,,2023-06-28 14:41:36.024476,,,
970e8d40-ba76-4dbf-be80-702fbeb951c2,956c9a49-bc6e-4459-b873-d9ecea0600cb,Small & Kane Architects,,,,,,,,US,,,,,,,2023-06-28 14:41:37.630712,,,
296e7f8b-34f2-43da-a467-8177a7455e0c,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Davis, Carter, Scott Ltd.",,,,,,,,US,,,,,,,2023-06-28 14:41:38.805905,,,
709f4b1c-e943-419c-98fb-84252e713d90,956c9a49-bc6e-4459-b873-d9ecea0600cb,Sundt,,,,,,,,US,,,,,,,2023-06-28 14:42:32.406687,,,
eb899eba-cae4-4095-9019-47afc3b50a6a,956c9a49-bc6e-4459-b873-d9ecea0600cb,Raider,,,,,,,,US,,,,,,,2023-06-28 14:42:33.706039,,,
5bdc30fc-0738-42f3-a7c8-e8938157cd0e,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Starzer, Brady & Fagan Associates, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:42:35.078414,,,
96caf4b5-dc87-4639-aa13-b7a9ccc25e4f,956c9a49-bc6e-4459-b873-d9ecea0600cb,Walter P. Moore,,,,,,,,US,,,,,,,2023-06-28 14:42:39.33483,,,
18af1488-a991-4306-8795-da40a4a761f4,956c9a49-bc6e-4459-b873-d9ecea0600cb,Dustin Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:42:40.517069,,,
6c93fd88-0be7-4d33-9730-2ecd1b879ce3,956c9a49-bc6e-4459-b873-d9ecea0600cb,Seaboard Services,,,,,,,,US,,,,,,,2023-06-28 14:39:10.109823,,,
2733147a-1989-42fe-8918-e8d7c8017dde,956c9a49-bc6e-4459-b873-d9ecea0600cb,The Parent Company,,,,,,,,US,,,,,,,2023-06-28 14:39:10.135616,,,
75a9f37b-62ae-4ac8-aca6-a0d99b0293c0,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Kellogg & Kimsey, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:10.42394,,,
597a67d0-a8ee-40fa-9777-6e6ffc1d07ca,956c9a49-bc6e-4459-b873-d9ecea0600cb,Vista Residential Partners,,,,,,,,US,,,,,,,2023-06-28 14:39:11.55183,,,
913fbdc9-96d0-4e53-b92b-3fe510d7b351,956c9a49-bc6e-4459-b873-d9ecea0600cb,Tim Burney Architect,,,,,,,,US,,,,,,,2023-06-28 14:39:10.133453,,,
578ba44a-0131-4cfe-9d2e-c9600b62dbb0,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Haines, Gipson & Associates, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:10.369335,,,
2c0b838f-672a-432f-8b1e-3e6a8de164bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,Sika Corporation,,,,,,,,US,,,,,,,2023-06-28 14:39:10.710182,,,
60405dd2-0d70-4030-af14-5e6f8523e2cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,Gerdau Ameristeel,,,,,,,,US,,,,,,,2023-06-28 14:39:10.476095,,,
bb845542-24da-4d11-84a0-0d9a80ceef6a,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Dan Hensarling, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:10.757821,,,
bab5f0c8-7323-4ab7-a9f0-5bb8353c0260,956c9a49-bc6e-4459-b873-d9ecea0600cb,Metropolitan Washington Airport Authority,,,,,,,,US,,,,,,,2023-06-28 14:39:10.479599,,,
2701af1b-e859-4f89-81f6-3b8190041ae5,956c9a49-bc6e-4459-b873-d9ecea0600cb,Wells Brothers Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:42:41.453372,,,
fb6a0b0f-f0a1-42b3-bce1-d9c9a9d78495,956c9a49-bc6e-4459-b873-d9ecea0600cb,Hourgian Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:10.619441,,,
5b6c0769-383c-4617-b15e-ba62a651b488,956c9a49-bc6e-4459-b873-d9ecea0600cb,Coastal Construction,,,,,,,,US,,,,,,,2023-06-28 14:39:12.213297,,,
357b8468-b6cb-4128-b8a7-35241690ab91,956c9a49-bc6e-4459-b873-d9ecea0600cb,Mortenson Construction Company,,,,,,,,US,,,,,,,2023-06-28 14:39:12.465275,,,
4c87f47f-9424-4364-bfdb-8969168791cd,956c9a49-bc6e-4459-b873-d9ecea0600cb,Cournoyer Professional Contractors,,,,,,,,US,,,,,,,2023-06-28 14:39:12.763373,,,
21cfcb6f-e60b-4e9b-bacd-f40896f4b41c,956c9a49-bc6e-4459-b873-d9ecea0600cb,"Cousins Properties, Inc.",,,,,,,,US,,,,,,,2023-06-28 14:39:13.387124,,,
